Year,Reg,Group,Sex,DrAa0,DrAa1,DrAa5,DrAa10,DrAa15,DrAa20,DrAa25,DrAa30,DrAa35,DrAa40,DrAa45,DrAa50,DrAa55,DrAa60,DrAa65,DrAa70,DrAa75,DrAa80,DrAa85
2016,271,U,F,3861,212,0,141,416,737,689,719,1381,1849,2805,3068,6017,9538,18683,28658,57143,95238,173333
2016,271,R,B,8803,1498,618,275,1581,5994,4435,5829,5735,6511,6871,9142,12724,24707,32733,31607,52288,110727,205514
2016,271,R,M,9793,1070,718,273,2537,8811,6984,9241,7586,11276,8817,11225,16839,38943,49624,47281,71174,179310,265487
2016,271,R,F,7791,1941,512,276,631,3059,1390,2229,3904,1841,4970,7058,8661,13072,19710,22346,45570,87760,181818
2016,1175,T,B,5832,444,233,375,621,1426,2571,4330,6275,6123,7319,10070,14145,20541,28333,36387,57389,93611,175253
2016,1175,T,M,6535,454,288,402,840,2136,3893,6477,9934,9406,11075,15446,22629,34329,46566,58003,86631,128795,189357
2016,1175,T,F,5096,433,175,347,397,732,1248,2233,2878,3174,3970,5580,7631,11174,17231,25380,45333,81519,171105
2016,1175,U,B,5248,401,201,339,485,1255,2313,4069,6074,5897,7104,9647,13894,20057,27865,35800,56416,93452,177878
2016,1175,U,M,5755,443,220,347,596,1846,3537,6129,9733,9206,10847,15016,22777,34395,46443,58302,86110,129808,192704
2016,1175,U,F,4715,358,182,330,373,690,1128,2095,2714,2957,3806,5258,7312,10709,16920,24633,44327,81147,173437
2016,1175,R,B,8562,609,366,525,1251,2317,4072,5869,7444,7349,8322,11746,15087,22591,30635,39405,61990,94376,162303
2016,1175,R,M,10214,497,572,624,1967,3535,5739,8421,11077,10467,12109,17049,22082,34057,47125,56705,89010,124572,173286
2016,1175,R,F,6858,727,150,419,509,964,2030,3098,3854,4384,4757,6925,8941,13337,18878,29405,50191,83273,159388
2016,3500,T,B,6592,412,226,360,846,1591,2602,4163,5982,6760,8041,10705,14867,21718,29198,40874,60831,95976,175220
2016,3500,T,M,7400,451,238,439,1151,2437,3919,6129,8937,10149,12113,16305,22840,34761,46388,64239,91695,128162,188635
2016,3500,T,F,5741,371,214,277,527,713,1245,2202,3183,3670,4367,5936,8594,12563,18465,28938,47975,84761,171511
2016,3500,U,B,5826,358,199,338,638,1261,2213,3907,5764,6549,7693,10263,14360,20665,28078,39224,59622,94565,176696
2016,3500,U,M,6544,385,204,418,872,1931,3409,5760,8660,9946,11812,16063,22838,34117,45881,63436,91664,127596,195158
2016,3500,U,F,5072,329,195,253,397,593,1037,2106,3076,3521,4064,5525,8108,11868,17676,27412,46832,83728,171752
2016,3500,R,B,8613,534,285,408,1355,2769,4127,5032,6652,7371,8956,11732,15972,24161,32183,45781,64093,99448,171483
2016,3500,R,M,9652,598,314,484,1822,4096,5713,7320,9755,10713,12874,16826,22839,36062,47559,66380,91787,129347,173465
2016,3500,R,F,7514,466,256,328,852,1183,2165,2548,3525,4119,5197,6954,9757,14345,20773,33762,51204,87445,170887
2016,1184,T,B,10197,624,394,372,1495,2397,2391,2475,3711,5496,7860,9560,13684,21325,29395,38926,60515,106631,182335
2016,1184,T,M,8739,439,387,243,1986,4081,4147,3492,6316,8055,12680,12602,19213,32925,45308,60418,87147,136689,193556
2016,1184,T,F,11809,824,401,507,1000,877,734,1505,1212,3132,3589,6891,8934,12539,18874,27603,48983,96400,179333
2016,1184,U,B,7249,662,407,252,999,879,2201,1304,2605,3655,6824,8716,12389,18610,32062,35504,51282,113646,217315
2016,1184,U,M,1721,425,408,0,1103,1727,4477,1248,5313,5547,14449,13007,19421,33612,49006,53904,85966,187412,331323
2016,1184,U,F,13397,917,407,520,913,296,511,1350,394,2172,1186,5368,7496,8957,21986,27372,37193,94166,194101
2016,1184,R,B,11352,611,390,411,1742,4075,2535,2965,4151,6206,8191,9808,14061,22287,28289,40467,64626,103896,164883
2016,1184,R,M,11498,443,381,323,2364,6013,3950,4326,6671,8912,12180,12490,19156,32707,43911,62893,87654,121495,142857
2016,1184,R,F,11190,791,399,502,1051,1720,939,1577,1574,3544,4446,7373,9408,13932,17503,27716,54381,97349,171370
2016,1181,T,B,6548,659,204,241,1041,1552,2456,3500,5477,7668,9298,11709,14692,22067,29481,41841,59973,94946,177840
2016,1181,T,M,7068,960,100,347,959,2298,3481,4882,7870,11127,14254,17785,21616,33514,45789,62554,96732,131068,196954
2016,1181,T,F,6002,339,313,131,1133,639,1408,2142,3229,4570,4917,6522,9162,13906,18954,31029,44728,81682,171805
2016,1181,U,B,5459,661,186,206,657,1092,1818,2748,5081,6944,8320,10815,14143,20776,27799,41902,58792,93666,185604
2016,1181,U,M,5553,963,91,231,800,1544,2649,4078,7308,10596,13343,17658,22298,32636,46751,65732,94518,126987,228053
2016,1181,U,F,5359,341,287,180,492,547,1042,1521,3065,3867,4118,5454,8404,13213,16857,30050,44859,82153,173184
2016,1181,R,B,8078,656,225,283,1565,2542,3683,4795,6116,8747,10570,12751,15326,23716,31998,41814,61679,96475,167247
2016,1181,R,M,9201,958,111,485,1178,3890,4894,6161,8744,11871,15365,17905,20908,34459,44622,58216,99560,135268,158882
2016,1181,R,F,6905,337,344,72,2002,840,2211,3301,3504,5690,6019,7886,10163,14895,22430,32620,44551,81083,169867
2016,1193,T,B,11308,862,240,506,1802,3911,4249,5721,8415,8542,12502,14725,21497,30292,41982,58234,79441,130660,168190
2016,1193,T,M,12029,688,365,494,2330,6085,5774,8743,12572,12220,16102,19942,31738,44165,63527,77811,97583,156291,224543
2016,1193,T,F,10524,1044,110,519,1240,1477,2701,2884,4751,5558,9686,10688,13973,20670,28703,46995,70908,120218,151857
2016,1193,U,B,10689,723,230,614,1241,2600,2320,4217,6112,6964,10465,13427,18940,27615,36457,51775,74086,110318,168178
2016,1193,U,M,12083,842,447,601,1680,4366,3328,6076,9146,10336,15457,18199,31537,46902,58459,72993,100870,108652,213058
2016,1193,U,F,9170,597,0,628,815,969,1385,2525,3420,4246,6680,9846,10002,15087,23508,40816,63194,111022,155441
2016,1193,R,B,11919,972,249,410,2327,6231,8607,8035,11688,10571,15027,16224,24462,33448,48811,64276,86522,175960,168367
2016,1193,R,M,11976,564,293,400,2888,8467,10570,12682,17485,14621,16869,21883,31962,41199,69406,81780,94096,248062,260870
2016,1193,R,F,11858,1391,204,422,1677,2685,6162,3459,6628,7256,13528,11690,18726,27644,35380,53212,82249,142077,140000
2016,1195,T,B,8686,361,235,458,837,1710,2915,3441,5790,7062,7960,11542,15984,23066,29392,43777,62596,100130,169492
2016,1195,T,M,10565,356,252,509,1338,2855,4664,5063,8237,10923,11672,17718,24314,35444,43228,68128,89273,139441,182849
2016,1195,T,F,6688,367,216,404,323,569,1207,1824,3461,3522,4569,6396,9537,14488,20746,30859,51468,86119,165953
2016,1195,U,B,6940,320,161,452,573,952,1851,2896,5072,5963,6902,10047,14410,21791,28822,39298,61756,101731,168607
2016,1195,U,M,8244,270,233,586,821,1460,3175,4289,7377,9354,10559,16226,23331,35048,43428,61831,90306,150451,178740
2016,1195,U,F,5557,371,83,310,335,482,625,1551,2929,2844,3638,5138,7895,13092,20122,27730,49811,84482,165959
2016,1195,R,B,12275,442,372,469,1441,3575,5709,4891,7664,9738,10137,14394,19041,25806,30761,55009,64494,96905,171585
2016,1195,R,M,15308,520,290,365,2392,5880,8219,7003,10394,14771,13880,20360,26052,36220,42812,82793,86990,117552,191542
2016,1195,R,F,9024,360,459,579,289,813,2893,2593,4908,5163,6550,8953,12976,17706,22336,39024,55175,89457,165966
2016,1101,T,B,7224,336,174,321,673,1259,2402,3598,5382,5427,7223,10107,13494,20533,28583,40736,61735,95790,175535
2016,1101,T,M,8486,360,204,374,1069,1828,3642,5286,8274,8308,11051,15488,20525,32353,45068,65546,92180,127981,190435
2016,1101,T,F,5919,311,143,264,266,667,1166,1922,2681,2795,3793,5468,7774,11830,17799,27572,48660,83891,171496
2016,1101,U,B,7245,307,145,250,507,896,1950,3255,5178,5465,6858,9788,12849,19408,26555,38756,60298,94965,173709
2016,1101,U,M,8505,257,128,274,829,1305,3098,4684,8018,8279,10852,15573,20867,31890,43711,65379,91757,129475,197951
2016,1101,U,F,5942,359,162,224,177,494,875,1832,2554,2941,3367,5017,6907,11164,16448,25527,47773,83725,167548
2016,1101,R,B,7195,372,207,396,864,1956,3472,4199,5675,5376,7679,10445,14111,21659,30931,43340,63376,96655,177641
2016,1101,R,M,8461,486,288,479,1343,2754,4806,6343,8640,8345,11294,15401,20228,32760,46441,65748,92612,126673,182674
2016,1101,R,F,5886,253,122,306,368,1030,1932,2080,2864,2596,4338,5967,8675,12560,19509,30405,49722,84077,176182
2016,1176,T,B,5886,441,215,617,1094,2025,3018,4094,5714,6916,8853,13087,17752,24320,32362,46052,68083,105564,192779
2016,1176,T,M,6138,513,198,779,1322,3082,4447,6450,8286,9777,13151,19745,25513,38031,48482,71810,99158,133876,214674
2016,1176,T,F,5619,365,232,449,826,738,1481,1737,3213,4246,4996,7299,11600,14502,21836,32095,55439,95425,186090
2016,1176,U,B,5967,346,116,546,708,1364,2554,3803,4999,6779,8610,12267,17802,23281,30073,43586,65844,106517,206752
2016,1176,U,M,5988,360,114,666,881,2178,3808,5953,7087,9607,12976,19550,26431,37362,45886,66321,99483,134231,232376
2016,1176,U,F,5945,331,119,419,509,429,1289,1718,3012,4218,4820,6280,11525,14059,20576,31855,53003,97185,199420
2016,1176,R,B,5727,609,397,747,1881,4152,4349,4817,7413,7226,9336,14485,17668,26247,37288,51667,72626,103945,168648
2016,1176,R,M,6435,778,354,988,2209,5686,6079,7625,11040,10146,13484,20051,24151,39104,53275,83100,98594,133333,188319
2016,1176,R,F,4969,425,442,502,1487,1884,2110,1787,3707,4313,5364,9166,11740,15416,24850,32671,60667,92302,161965
2016,1104,T,B,5909,378,246,438,884,1623,2357,4000,5648,6771,7821,10725,14967,21589,28795,40203,60237,97877,175679
2016,1104,T,M,6110,350,268,519,1291,2479,3593,5779,8283,10080,11602,16711,23397,35126,46555,63914,91362,129058,187921
2016,1104,T,F,5698,407,224,353,471,767,1056,2204,3109,3701,4320,5589,8332,12171,17903,28219,47175,87250,172459
2016,1104,U,B,4884,305,200,371,635,1155,1921,3622,5329,6348,7364,10061,13892,20008,27473,38038,58643,95925,178068
2016,1104,U,M,5030,289,180,443,887,1748,3059,5207,7938,9628,11127,15966,22380,33311,45511,62305,91057,126900,197094
2016,1104,U,F,4732,321,222,297,380,582,785,2082,2903,3407,3975,5207,7582,11377,17143,26428,45478,85782,173366
2016,1104,R,B,9601,599,380,620,1727,3901,4470,5653,6875,8336,9350,12659,17785,25690,32731,47413,65222,103224,169417
2016,1104,R,M,9954,535,523,728,2628,5713,5840,8046,9502,11615,13095,18696,25776,39211,49201,68523,92228,134372,167122
2016,1104,R,F,9222,668,230,507,785,1763,2609,2799,3974,4878,5547,6794,10486,14459,20418,34686,52703,91424,169992
2016,1125,T,B,6234,441,217,334,739,1882,3078,5642,7397,8597,9552,12495,16492,23813,30605,43550,61227,95396,179913
2016,1125,T,M,7122,464,189,440,1054,2866,4542,7977,10739,12946,14489,19070,25013,38276,49141,69920,95996,132153,211037
2016,1125,T,F,5288,417,247,223,413,903,1560,3324,4279,4719,5196,6994,10039,14096,19530,31143,47763,83717,172026
2016,1125,U,B,5479,372,199,325,644,1526,2707,5431,7193,8383,9486,12249,16100,22631,30191,42412,61356,94688,182652
2016,1125,U,M,6440,301,172,467,910,2390,4080,7665,10389,12842,14769,19299,25012,37598,49988,70488,98900,136933,218314
2016,1125,U,F,4459,447,228,176,370,702,1341,3263,4255,4473,4923,6580,9730,13209,19044,29799,47331,81946,173942
2016,1125,R,B,8791,645,272,362,1037,3372,4793,6582,8279,9484,9795,13309,17766,27996,32356,49091,60683,98137,168457
2016,1125,R,M,9416,945,240,353,1497,4656,6455,9289,12190,13365,13511,18369,25001,40286,46180,67655,84564,116784,184914
2016,1125,R,F,8117,330,305,371,550,1845,2704,3617,4391,5778,6250,8481,11164,17652,21840,38266,49862,90991,163641
2016,1132,T,B,7247,381,254,256,750,1889,3692,5287,7478,7576,8374,11086,15647,22521,29809,41890,61885,95795,168448
2016,1132,T,M,8407,472,259,370,1093,2942,5626,7918,10927,11534,12608,16751,24378,35747,47972,64284,92398,119455,176496
2016,1132,T,F,6022,286,248,138,397,852,1702,2682,4264,4068,4595,6342,8862,13444,18755,30743,49544,87744,166258
2016,1132,U,B,6812,327,231,286,648,1845,3542,5178,7377,7444,8221,11165,15645,22222,29710,41745,62979,96957,170184
2016,1132,U,M,7984,446,238,420,944,2835,5378,7787,10878,11475,12414,17108,25047,35749,48694,65191,95346,121710,182202
2016,1132,U,F,5582,202,223,146,347,890,1710,2648,4174,3934,4540,6312,8621,13278,18579,30401,50328,88826,166985
2016,1132,R,B,10020,680,384,89,1350,2177,4708,6079,8175,8450,9300,10662,15656,24158,30398,42796,55291,89055,158606
2016,1132,R,M,11032,616,377,87,1950,3590,7128,8788,11247,11895,13717,14990,21330,35735,44291,59301,77262,108394,147202
2016,1132,R,F,8901,748,392,91,702,579,1642,2952,4933,5014,4947,6510,10258,14446,19913,33040,44474,81072,162017
2016,1150,T,B,6237,412,194,379,729,1089,2107,3743,5472,5741,7125,9079,13495,19866,27483,37750,57203,93016,173961
2016,1150,T,M,7405,429,265,414,930,1610,3155,5756,8665,8651,10858,13817,21268,32894,44671,60374,85844,127384,178751
2016,1150,T,F,5015,395,119,342,517,540,1009,1717,2411,3015,3647,4980,7399,10734,16808,26183,44957,80760,172375
2016,1150,U,B,5770,374,170,430,586,1033,1808,3481,5246,5641,6981,8696,13052,18770,26164,35927,55714,90051,174042
2016,1150,U,M,6895,372,216,479,772,1512,2736,5382,8446,8551,10799,13254,21020,31862,43109,59330,83926,124351,184015
2016,1150,U,F,4595,375,122,378,387,537,865,1607,2244,2958,3490,4882,7132,10113,16149,24367,43977,78420,170971
2016,1150,R,B,8119,540,269,234,1183,1361,3799,5061,6479,6151,7645,10259,14741,23299,32253,45126,62406,102658,173762
2016,1150,R,M,9462,616,422,229,1432,2074,5321,7536,9600,9056,11073,15431,21879,35700,49602,64208,91994,135727,160913
2016,1150,R,F,6710,461,110,239,923,550,1911,2304,3195,3253,4236,5303,8223,12892,19415,33964,48514,88847,177253
2016,1152,T,B,6108,377,271,314,852,1387,2001,3517,5075,6266,7123,9554,13601,21042,28801,38702,62011,95410,182609
2016,1152,T,M,6666,411,280,377,1093,2149,3124,5255,7979,9691,11177,14930,21215,34736,46083,60598,94065,129938,196525
2016,1152,T,F,5519,342,262,249,601,581,885,1787,2309,3175,3514,5029,7576,11284,18084,27634,48714,83512,178936
2016,1152,U,B,5128,426,273,288,776,1138,1685,3253,4887,5998,6789,9035,12547,19482,27484,36601,58967,92912,180386
2016,1152,U,M,5279,503,267,326,907,1765,2750,4908,7712,9241,10552,14619,20245,33450,45524,59708,92400,129205,198107
2016,1152,U,F,4967,345,280,248,640,487,675,1645,2220,3127,3549,4569,6840,10120,16913,25287,45731,81277,175758
2016,1152,R,B,8600,274,267,368,1017,2142,3223,4425,5641,7015,7967,10759,15974,24800,32503,45041,70189,101718,188960
2016,1152,R,M,10229,215,308,478,1503,3276,4417,6393,8765,10903,12662,15592,23156,37484,47470,63077,98046,131479,192203
2016,1152,R,F,6908,335,223,252,516,877,1799,2301,2578,3313,3420,6187,9398,14344,21661,35024,57143,89537,188070
2016,1169,T,B,4808,139,201,295,832,1177,1707,3034,4861,5714,7171,9281,14528,19866,27650,37776,56242,90076,159434
2016,1169,T,M,5896,238,243,394,1184,1925,2585,4216,7246,8602,10638,13741,22990,31392,42671,58527,84131,125767,167564
2016,1169,T,F,3684,36,157,190,487,465,783,1830,2563,2971,3970,5392,7788,11796,17807,26074,43684,77333,156943
2016,1169,U,B,3805,76,224,165,462,851,1321,2776,4649,5303,6333,8350,13949,18773,25912,36072,52979,85809,166345
2016,1169,U,M,4772,149,307,214,631,1399,1930,3822,6890,7904,9415,12659,21565,30383,40123,57262,79993,116677,168859
2016,1169,U,F,2794,0,137,113,300,353,707,1743,2515,2879,3525,4715,8165,11214,17169,24364,40981,75037,165453
2016,1169,R,B,7315,276,150,557,1874,2521,3530,3883,5469,6813,9330,11222,15598,21894,31630,42275,64047,99338,144940
2016,1169,R,M,8766,429,99,757,2651,3858,5333,5433,8250,10412,13724,15877,25430,33052,47839,61738,93728,144403,164844
2016,1169,R,F,5860,114,202,345,1043,985,1192,2135,2704,3225,5142,6873,7048,12975,19396,30707,50245,82419,139150
2016,3600,T,B,6487,435,272,332,866,1412,2361,3541,5344,7093,9047,12382,16275,23422,31526,42504,65820,101234,190147
2016,3600,T,M,7096,452,292,452,1135,2124,3347,5256,7850,10482,13392,18638,25308,37414,49291,63724,95834,129602,194800
2016,3600,T,F,5850,416,251,206,558,507,1271,1738,2817,3812,4888,6749,8888,13517,20333,31219,53299,91522,188685
2016,3600,U,B,5991,426,231,304,705,1230,2038,3151,5027,6739,8626,12148,15963,22541,30895,41143,65408,101036,192152
2016,3600,U,M,6764,408,241,407,949,1942,2983,4708,7473,10053,12893,18484,25364,36753,49218,62888,97794,129901,197220
2016,3600,U,F,5181,445,221,195,439,409,1053,1565,2611,3583,4582,6532,8561,12880,19832,29901,52266,91588,190552
2016,3600,R,B,7931,456,374,402,1294,2000,3578,4967,6498,8355,10428,13067,17130,25918,33563,47194,67218,101877,183149
2016,3600,R,M,8071,566,421,564,1588,2614,4558,7119,9161,11959,14996,19077,25160,39120,49508,66403,89829,128786,187246
2016,3600,R,F,7786,341,325,232,908,910,2226,2423,3604,4658,5911,7404,9848,15446,22069,35960,56902,91309,181896
2016,1198,T,B,7121,514,223,331,906,1667,2149,3415,4495,6013,7301,10254,13017,20411,27009,38890,62198,89189,165851
2016,1198,T,M,8029,533,257,385,1155,2657,3187,5149,6680,9137,10757,15197,19950,31789,40025,56347,84315,103577,165389
2016,1198,T,F,6184,495,187,276,654,659,1007,1632,2311,3023,4047,5824,7202,12068,18392,29120,51683,82876,165759
2016,1198,U,B,7234,562,177,380,604,1376,1673,3002,4045,5579,6597,9978,13549,20279,27622,37611,63238,94343,159883
2016,1198,U,M,8335,500,174,400,787,2309,2527,4425,5886,8570,9622,15099,21066,32032,41251,54256,96204,117024,164130
2016,1198,U,F,6091,626,180,359,429,491,773,1550,2220,2745,3712,5411,7423,11955,19185,28935,48967,85949,158339
2016,1198,R,B,6939,445,289,260,1405,2282,3246,4377,5693,7135,8692,10731,12099,20643,25859,41282,60196,81514,175439
2016,1198,R,M,7535,581,377,362,1717,3320,4610,6817,8763,10585,13045,15366,18107,31384,37969,59752,64997,88504,166507
2016,1198,R,F,6332,304,197,152,1056,1058,1589,1825,2557,3753,4696,6543,6805,12275,16771,29496,57489,77675,179567
2016,1130,T,B,9099,123,329,477,1253,1923,3095,4048,4949,6927,8171,11988,17470,22570,32593,43073,70950,104554,175301
2016,1130,T,M,8620,241,429,588,1833,2953,4475,5800,7387,9809,12189,17714,26963,35084,46132,63586,105723,141681,161321
2016,1130,T,F,9602,0,225,364,573,418,1432,1994,2223,3865,3879,6360,8947,13188,23901,32238,56681,94580,178443
2016,1130,U,B,9221,156,288,237,775,1684,2589,3298,4579,6581,8044,11859,16821,21047,31029,40274,69551,103271,177303
2016,1130,U,M,8471,310,421,311,1105,2617,3682,4916,6791,9560,12201,18019,27398,31705,43461,58592,104482,134944,163473
2016,1130,U,F,9991,0,148,160,379,342,1306,1436,2154,3464,3658,5969,7545,13289,23308,30982,55462,95007,180236
2016,1130,R,B,8614,0,461,1225,2817,2918,5509,7346,6456,8237,8617,12394,19288,26675,37241,52211,75791,108929,167789
2016,1130,R,M,9195,0,457,1441,4328,4308,8012,9529,9712,10730,12153,16813,25802,43632,53452,78150,109820,161943,153846
2016,1130,R,F,7947,0,465,1000,1176,748,2087,4582,2518,5440,4669,7665,13049,12904,25760,36598,60987,93037,171466
2016,1105,T,B,6533,383,351,328,662,1305,2226,3398,5231,6664,8535,11718,15752,22308,30500,42579,65747,102504,196049
2016,1105,T,M,7026,303,419,475,859,1916,3144,4972,7550,9725,12737,17407,24216,35324,48181,62986,97607,129862,197044
2016,1105,T,F,6015,468,279,174,423,457,1217,1730,2888,3673,4397,6537,8810,13024,19314,31566,52281,92907,195761
2016,1105,U,B,6042,362,235,287,561,1084,1957,3109,4939,6296,7852,11158,15022,21170,29939,41102,65606,102952,197518
2016,1105,U,M,6574,353,280,449,732,1638,2920,4664,7303,9273,11784,16646,23367,34148,48689,62728,98472,129202,196584
2016,1105,U,F,5481,373,187,118,362,390,968,1531,2617,3445,4023,6229,8388,12254,18524,29744,51991,93933,197787
2016,1105,R,B,8172,445,695,445,950,2036,3365,4557,6331,8025,11009,13574,17961,25669,32335,47747,66207,101092,190992
2016,1105,R,M,8545,159,834,549,1195,2682,3951,6089,8426,11323,16104,19850,26615,38509,46676,63820,94944,131815,198622
2016,1105,R,F,7784,742,550,333,614,748,2503,2627,3985,4560,5791,7587,10160,15444,22068,38223,53252,89606,188780
2016,1108,T,B,5895,591,293,309,851,1254,2009,3168,5542,7510,9959,13546,17103,23804,31419,41216,61775,99186,189706
2016,1108,T,M,6720,534,286,484,1100,1849,2748,4778,8012,11282,14584,21204,27113,39176,50392,62189,90529,132240,202748
2016,1108,T,F,5029,653,300,127,553,442,1181,1471,3049,3935,5725,6899,9246,13413,20083,30408,49981,88655,186099
2016,1108,U,B,5966,662,325,337,708,1077,1779,2895,5229,7391,9956,13183,17033,23028,30704,40294,61395,97682,190212
2016,1108,U,M,7151,574,267,579,1015,1731,2504,4361,7603,11106,14876,20586,27382,39296,49371,61741,91088,128260,203057
